日期,农林牧渔,基础化工,钢铁,有色金属,电子,家用电器,食品饮料,纺织服饰,轻工制造,医药生物,公用事业,交通运输,房地产,商贸零售,社会服务,综合,建筑材料,建筑装饰,电力设备,国防军工,计算机,传媒,通信,银行,非银金融,汽车,机械设备,煤炭,石油石化,环保,美容护理
2016-11-15,3439.35,3398.33,2562.89,3989.12,3319.75,5070.59,7647.59,3758.66,3611.67,8286.32,3001.34,2870.82,5164.24,5098.86,6038.78,3721.24,5837.49,3260.61,6196.34,1569.59,5299.13,1358.28,3044.32,3253.72,1804.13,5464.06,1732.42,2180.38,2286.91,3887.66,5459.12
2016-11-16,3436.74,3403.13,2557.56,3969.66,3333.3,5071.14,7615.35,3761.12,3617.28,8287.02,3005.68,2888.06,5162.31,5103.29,6043.35,3737.82,5819.29,3241.27,6215.42,1562.24,5295.88,1361.6,3050.01,3251.34,1807.36,5465.49,1730.78,2175.45,2292.03,3885.53,5395.3
2016-11-17,3427.43,3398.41,2562.59,3963.46,3308.55,5086.38,7586.98,3754.53,3602.82,8287.36,3015.17,2897.12,5168.35,5114.35,6011.7,3719.21,5850.46,3283.13,6204.64,1577.76,5241.02,1350.61,3041.13,3249.19,1808.11,5463.01,1729.79,2181.97,2295.07,3859.83,5403.52
2016-11-18,3410.73,3398.92,2550.76,3921.7,3301.6,5071.1,7546.62,3765.12,3587.39,8274.51,2998.59,2856.68,5180.54,5104.43,6004.8,3708.82,5850.3,3269.42,6165.99,1564.24,5227.25,1344.39,3034.84,3243.29,1786.79,5441.13,1729.33,2142.22,2296.22,3853.77,5341.8
2016-11-21,3402.27,3413.88,2560.32,3931.56,3305.2,5114.1,7548.87,3779.55,3592.58,8281.03,3016.98,2867.61,5189.37,5127.87,5994.55,3709.89,5910.17,3316.79,6188.97,1572.53,5238.32,1346.26,3041.79,3271.56,1808.78,5463.8,1740.15,2141.8,2318.13,3851.75,5349.08
2016-11-22,3423.65,3444.1,2602.86,3983.12,3328.24,5146.83,7563.9,3822.47,3624.93,8329.46,3030.95,2883.36,5213.99,5206.12,6061.42,3731.32,5936.56,3364.49,6232.05,1580.01,5297.07,1363.42,3059.18,3295.99,1827.56,5500.5,1753.87,2202.09,2355.73,3882.49,5377.31
2016-11-23,3415.99,3427.64,2589.26,3935.51,3301.94,5273.51,7596.94,3791.87,3614.62,8282.95,3014.74,2854.22,5259.44,5192.31,6010.53,3709.33,5930.47,3347.7,6190.09,1588.34,5264.99,1354.6,3038.74,3340.77,1814.77,5478.64,1744.87,2160.33,2352.37,3854.41,5336.81
2016-11-24,3407.7,3416.15,2596.61,3947.7,3271.48,5355.98,7677.89,3809.97,3594.67,8279.42,3008.27,2852.83,5275.8,5190.85,5978.54,3691.65,5895.45,3339.39,6150.55,1567.4,5215.91,1341.65,3023.11,3333.54,1832.95,5487.57,1730.43,2164.41,2337.88,3834.76,5358.5
2016-11-25,3420.29,3415.38,2642.27,3928.74,3282.03,5389.79,7670.71,3786.15,3606.09,8321.53,3022.36,2869.49,5319.91,5206.04,5997.9,3695.58,5891.89,3393.73,6173.41,1576.36,5274.62,1349.57,3041.82,3381.21,1845.54,5503.66,1733.86,2167.42,2338.7,3850.64,5405.38
2016-11-28,3459.27,3404.6,2654.63,4007.16,3275.56,5502.94,7671.05,3768.61,3628.48,8316.57,3027.94,2891.8,5290.31,5205.94,5964.21,3692.38,5883.96,3515.32,6173.55,1579.14,5261.73,1345.02,3045.8,3378.39,1835.66,5487.59,1734.72,2190.22,2339.78,3848.69,5347.59
2016-11-29,3419.5,3372.43,2668.09,3923.77,3247.13,5546.6,7819.02,3734.05,3582.38,8273.58,3026.71,2892.61,5226.3,5150.65,5899.91,3636.48,5831.03,3581.07,6129.3,1597.09,5233.47,1340.56,3023.43,3386.26,1841.4,5501.18,1734.91,2119.67,2340.24,3819.12,5287.97
2016-11-30,3414.22,3357.22,2626.98,3847.26,3257.56,5494.96,7718.89,3719.18,3569.71,8269.17,3014.37,2869.53,5230.68,5156.7,5895.52,3602.23,5778.43,3498.26,6114.77,1584.1,5264.15,1347.64,3061.77,3356.36,1822.8,5467.47,1731.66,2061.04,2314.34,3816,5306.66
2016-12-01,3438.94,3383.23,2671.42,3886.28,3259.95,5627.93,7755.94,3739.66,3580.06,8295.55,3027.53,2887.64,5320.53,5198.87,5950.14,3627.67,5822.32,3502.36,6140.99,1605.57,5256.12,1350.74,3112.01,3364.02,1834.57,5536,1737.34,2077.34,2374.02,3819.24,5282.37
2016-12-02,3375.81,3340.24,2650.1,3817.34,3219.39,5458.37,7642.74,3681.59,3517.85,8180.29,2998.52,2855.51,5249.57,5135.99,5875.58,3575.32,5752.57,3488.62,6056.46,1578.29,5141.87,1327.36,3031.93,3358.84,1808.43,5454.81,1705.56,2039.78,2385.41,3755.66,5220.8
2016-12-05,3369.46,3328.38,2632.14,3799.04,3219.03,5258.32,7513.18,3662.78,3485.84,8120.84,2969.83,2831.26,5127.82,5072.84,5834.63,3557.7,5703.79,3310.84,6035.19,1585.76,5118.44,1320.8,3015.84,3366.82,1768.52,5406.08,1689.64,2049.95,2342.7,3752.32,5212.85
2016-12-06,3362.55,3345.05,2618.05,3789.57,3227.07,5295.27,7616.15,3665.11,3501.34,8151.75,2967.14,2815.95,5117.92,5101.99,5842.95,3592.71,5765.36,3304.06,6052.2,1579.81,5096.39,1308.45,3002.96,3350.77,1764.15,5423.94,1693.04,2043,2359.25,3741.52,5223.31
2016-12-07,3397.98,3378.21,2689.25,3844.25,3248.52,5304.38,7669.16,3707.16,3534.12,8222.01,2986.35,2837.03,5150.35,5254.85,5910.01,3627.6,5858.39,3337.69,6109.48,1602.92,5141.23,1315.99,3017.99,3343.15,1776.74,5473.35,1710.32,2084.05,2370.35,3780.46,5290.15
2016-12-08,3385.55,3370.95,2682.21,3843.95,3234.96,5304.82,7736.9,3692.42,3515.49,8173.52,2963.22,2826.15,5117.31,5235.68,5859.02,3630.12,5828.25,3295.57,6090.2,1577.94,5092.85,1305.8,3019.8,3380.77,1763.12,5461.41,1699.4,2068.74,2362.58,3752.89,5246.33
2016-12-09,3389.22,3364.25,2689.03,3835.92,3211.59,5375.1,7738.19,3694.59,3506.93,8131.74,2959.83,2825.01,5143.65,5241.93,5840.55,3608.84,5797.89,3352.45,6066.23,1570.91,5063.34,1299.73,2994.99,3435.66,1776.52,5439.3,1693.7,2063.78,2373.95,3736.82,5239.37
2016-12-12,3296.63,3220.44,2630.01,3670.41,3048.12,5141.05,7482.85,3545.22,3345.13,7789.09,2861.76,2713.48,4964.5,5020.34,5602.8,3451.15,5560.42,3208.85,5792.21,1499.82,4755.75,1230.79,2856.66,3440.72,1740.87,5212.33,1607.99,1975.69,2327.77,3563.54,5035.48
2016-12-13,3346.07,3252.42,2678.97,3685.23,3054.48,5139.17,7586.81,3569.07,3363.72,7800.42,2871.93,2717.43,4980.74,5016.27,5574.54,3480.01,5633.42,3188.98,5801.25,1533.34,4752.87,1228.9,2885.53,3393.53,1737.03,5244.97,1612.37,1975.43,2389.27,3575.31,5056.28
2016-12-14,3322.39,3261.03,2623.03,3680.04,3021.52,5096.36,7527.11,3557.7,3366.91,7732.49,2854.32,2697,4946.55,5013.12,5530.86,3450.63,5609.91,3113.68,5786.41,1542.53,4694.8,1218.92,2837.71,3407.68,1724.42,5190.51,1601.85,1965.37,2404.86,3538.98,5015.22
2016-12-15,3346.45,3285.75,2631.62,3673.48,3044.3,5066.08,7494.57,3605.14,3395.92,7728.83,2854.08,2698.72,4963.46,5129.79,5575.02,3507.73,5620.97,3133.13,5830.04,1567.37,4741.42,1228.64,2857.37,3300.44,1700.37,5180.21,1616.75,1971.49,2396.86,3548.73,5039.14
2016-12-16,3389.7,3320.03,2622.19,3657.66,3074.79,5142.81,7527.55,3615.9,3434.23,7815.47,2874,2712.79,4996.7,5191.78,5652.97,3566.57,5695.9,3159.3,5867.09,1548.53,4787.77,1243.08,2882.16,3278.77,1696.84,5245.01,1630.91,1964.2,2402.22,3605.98,5056.55
2016-12-19,3418.93,3330.64,2618.45,3647.7,3055.93,5100.36,7544.62,3613,3438.04,7808.74,2874.63,2729.69,4958.16,5197.85,5633.14,3581.7,5661.2,3136.32,5858.23,1546.06,4745.93,1235.5,2881.07,3261.48,1688.26,5234.69,1627.39,1969.16,2412.36,3605.99,5036.61
2016-12-20,3390.48,3315.79,2576.01,3635.63,3064.45,5074.63,7495.46,3610.61,3445.68,7808.96,2867.4,2722.88,4919.5,5160.34,5622.26,3569.68,5637.35,3145.75,5858.73,1530.27,4746.44,1233.05,2893.28,3230.48,1681.41,5225.31,1625.37,1952.63,2382.12,3621.9,5040.97
2016-12-21,3420.6,3349.59,2598.89,3668.13,3082.42,5103.48,7537.79,3629.64,3457.35,7853.95,2900.96,2784.24,4935.03,5178.18,5669.19,3593.29,5700.36,3200.84,5898.09,1568.75,4777.31,1242.05,2925.51,3244.66,1689.84,5268.4,1642.41,1965.31,2433.28,3656.91,5054.38
2016-12-22,3403.39,3355.51,2602.57,3650.87,3083.84,5126.34,7495.72,3606.62,3447.26,7849.21,2911.33,2780.77,4934.73,5198.68,5669.41,3579.77,5696.73,3209.48,5927.83,1568.59,4764.31,1236.84,2933.86,3227.05,1684.81,5308.96,1641.22,1946.7,2450.02,3651.74,5104.08
2016-12-23,3366.76,3321.8,2580.15,3605.52,3057.35,5057.6,7375.14,3567.64,3400.6,7774.5,2876.76,2756.88,4878.6,5132.73,5619.18,3519.29,5612.16,3193.38,5866.53,1563.27,4731.18,1226.81,2900.58,3210.44,1667.71,5241.36,1619.24,1903.48,2423.17,3605.49,5060.98
2016-12-26,3372.79,3327.4,2575.29,3591.65,3074.89,5092.47,7404.81,3586.35,3425.06,7798.09,2887.64,2762.22,4886.16,5138.63,5612.06,3538.8,5638.14,3249.2,5892.29,1568.63,4755.05,1227.24,2912.3,3220.53,1683.28,5258.7,1631.33,1893.36,2419.42,3630.01,5110.34
2016-12-27,3364.02,3331.1,2571.91,3594.42,3072.24,5102.33,7416.27,3591.48,3433.32,7793.5,2892.53,2754.21,4913.34,5165.85,5618.78,3545.67,5686.74,3270.45,5895.86,1559.68,4749.45,1221.58,2901.48,3206.8,1677.95,5260.97,1633.41,1897.98,2414.69,3642.76,5137.28
2016-12-28,3345.47,3326.43,2567.41,3593.77,3071.11,5074.84,7382.67,3590.61,3414.66,7768.51,2883.64,2740.84,4885.89,5130.26,5597.75,3539.59,5664.57,3232.29,5888.45,1553.59,4729.91,1215.03,2897.09,3196.62,1674.36,5237.66,1624.49,1899.39,2413.2,3629.82,5157.77
2016-12-29,3347.02,3303.15,2579.67,3594.22,3051.77,5050.68,7398.64,3580.41,3405.32,7741.61,2875.74,2727.64,4866.46,5149.35,5599.64,3527.46,5646.52,3244.63,5862.42,1546.48,4725.78,1211.13,2888.68,3195.21,1668.86,5221.38,1624.38,1907.43,2385.66,3612.6,5171.07
2016-12-30,3356.24,3313.78,2584.76,3592.85,3062.34,5050.73,7494.14,3583.93,3408.06,7797.66,2884.92,2729.57,4871.19,5122.43,5631.73,3527.45,5659.98,3219.02,5879.11,1540.67,4711.7,1207.85,2886.43,3215.4,1680.59,5228.7,1623.81,1914.29,2390.45,3624.46,5199.55
2017-01-03,3388.74,3350.08,2610.63,3623.94,3085.68,5143.15,7537.06,3614.36,3445.8,7849.56,2906.3,2763.28,4909.34,5194.14,5680.67,3556.88,5704.95,3244.57,5917.92,1587.45,4744.15,1214.4,2922.81,3251.24,1698.36,5271.78,1640.12,1933.77,2416.09,3652.31,5339.19
2017-01-04,3423.82,3405.95,2642.13,3670.89,3125.47,5202.55,7721.91,3645.32,3486.39,7898.61,2923.57,2794.9,4939.61,5244.2,5732.57,3583.3,5741.54,3283.48,5994,1601.41,4796.97,1228.56,2961.34,3257.88,1702.97,5353.27,1657.2,1944.62,2447.54,3696.69,5403.02
2017-01-05,3421.9,3411.2,2645.93,3688.33,3119.82,5195.79,7691.23,3641.26,3483.27,7888.97,2924.28,2818.02,4931.6,5250.75,5739.03,3569.45,5741.97,3275.54,5986.57,1620.04,4798.57,1223.23,2972.03,3255.66,1698.95,5352.67,1661.64,1964.33,2487.47,3690.55,5413.89
2017-01-06,3410.66,3394.32,2656.73,3665.62,3081.86,5150.36,7662.84,3603.81,3455.01,7820.13,2934.12,2812.67,4913.59,5199.77,5721.59,3537.97,5691.96,3257.16,5937.25,1617.44,4730.21,1209.57,2942.07,3234.39,1682.68,5335.8,1652.43,1968.23,2498.1,3715.77,5443.08
2017-01-09,3399.36,3410.87,2680.69,3677,3092.85,5152.42,7676.93,3614.42,3463.23,7858.13,2960.11,2830.07,4928.25,5240.98,5739.51,3564.87,5696.9,3280.92,5969.71,1676.04,4740.33,1211.43,2946.43,3242.13,1689.31,5374.57,1667.9,1973.19,2511.22,3732.23,5451.41
2017-01-10,3377.76,3393.36,2704.98,3695.5,3081.76,5153.01,7681.03,3605.45,3455.41,7842.4,2942.12,2830.55,4917.7,5274.91,5717.73,3549.03,5689.53,3249.36,5952.04,1647.37,4718.78,1208.75,2924.22,3238.04,1686.23,5351.91,1658.12,1990.01,2483.09,3702.91,5315.9
2017-01-11,3344.89,3346.7,2715.39,3675.47,3048.97,5093.54,7584.76,3558.2,3411.28,7772.05,2917.13,2783.06,4870.24,5214.01,5664.75,3503.46,5647.28,3219.53,5893.64,1651.76,4670,1195.82,2871.22,3226.8,1681.04,5288.55,1643.06,1969.99,2434.84,3649.85,5257.24
2017-01-12,3326.66,3314.42,2677.67,3635.67,3040.4,5040.93,7542.79,3527.66,3366.52,7707.97,2892.67,2761.71,4845.1,5152.04,5621.62,3482.87,5579.16,3197.98,5843.31,1627.12,4629.81,1186.96,2839.99,3223.5,1679.25,5235.73,1625.44,1943.54,2431.59,3615,5186.79
2017-01-13,3263,3267.38,2654.75,3575.78,3000.27,5003.09,7476.85,3472.36,3307.33,7628.91,2876.64,2741.02,4836.63,5048.32,5541.11,3422.16,5504.19,3160.69,5774.66,1603.83,4524.91,1174.85,2801.3,3248.43,1686.45,5202.33,1600.65,1928.66,2417.38,3576.85,5089.66
2017-01-16,3187.55,3163,2633.65,3500.2,2898.74,4925.62,7379.23,3355.48,3168.14,7439.03,2828.56,2700.52,4736.18,4879.72,5360.23,3292.66,5331.18,3116.59,5593.48,1564.52,4334.72,1136.67,2697.51,3294.21,1694.33,5106.14,1546.72,1915.44,2365.09,3486.15,4910.29
2017-01-17,3209,3192.52,2646.36,3520.22,2946.44,4985.6,7469.99,3367.49,3218.95,7482.51,2833.11,2712.42,4740.03,4929.47,5398.15,3306.66,5385.89,3118.89,5642.18,1593.19,4419.3,1159.41,2730.76,3279.55,1687.46,5146.53,1564.61,1911.22,2383.49,3515.42,5008.07
2017-01-18,3196.61,3181.88,2694.05,3518.02,2927.09,5024.83,7544.31,3353.92,3212.1,7459.44,2828.82,2721.96,4758.58,4917.55,5391.74,3304.02,5425.49,3142.12,5622.52,1584.93,4367.11,1148.55,2713.72,3298.51,1688.7,5160.05,1556.98,1916.41,2390.24,3504.88,4994.57
2017-01-19,3181.35,3163.22,2660.03,3496.74,2925,4997.99,7512.74,3335.75,3197.81,7440.98,2823.8,2708.26,4734.29,4900.81,5379.03,3287.32,5425.79,3125.52,5589.54,1570.95,4361.52,1147.84,2685.25,3298.17,1683.58,5152.79,1550.29,1906.85,2367.67,3509.78,5014.59
2017-01-20,3222.73,3209.22,2677.04,3525.26,2978.41,5071.26,7562.72,3379.79,3255.75,7536.42,2851.79,2733.59,4774.58,4963.16,5446.03,3326.18,5520.34,3162.89,5660.77,1592.65,4459.16,1166.59,2731.98,3312.18,1696.38,5221.55,1571.18,1923.39,2387.37,3556.73,5096.19
2017-01-23,3244.39,3243.78,2693.02,3590.32,3003.69,5079.9,7581.03,3399.91,3283.1,7577.74,2866.85,2744.27,4802.03,4991.99,5502.94,3346.98,5602.17,3189.6,5702.16,1626.44,4481.11,1174.13,2750.48,3305.63,1697.87,5257.09,1588.63,1945.9,2415.28,3579.18,5110.59
2017-01-24,3234.9,3240.12,2731.63,3585.78,2986.76,5073.97,7584.11,3392.99,3280.93,7543.83,2851.06,2736.31,4788.37,4955.96,5482.47,3342.67,5678.12,3182.49,5689.72,1614.03,4445.17,1161.71,2726.93,3335.49,1691.49,5259.48,1584.65,1962.92,2443.83,3536.37,5047.26
2017-01-25,3244.94,3244.57,2721.08,3600.45,3001.98,5102.06,7585.46,3413.01,3304.54,7604.32,2852.57,2744.81,4793.89,4965.95,5513.34,3349.14,5663.91,3200.41,5707.81,1620.49,4468.17,1169.01,2749.34,3334.7,1697.53,5275.52,1585.14,1951.53,2441.78,3549.02,5035.32
2017-01-26,3261.28,3259.06,2741.8,3691.05,3016.55,5148.09,7569.6,3435.62,3318.47,7649.18,2862.42,2750.03,4814.98,4982.96,5547.25,3357.11,5666,3201.91,5741.62,1633.14,4496.57,1175.15,2761.22,3354.9,1703.2,5292.28,1594.32,1974.83,2445.13,3575.44,5090.49
2017-02-03,3248.2,3252.41,2719.16,3661.49,2991.95,5125.93,7545.55,3422.54,3313.92,7634.21,2854.47,2738.95,4802.02,4963.22,5519.74,3355.61,5676.41,3193.48,5726.79,1645.14,4496.35,1167.37,2750.45,3318.02,1681.71,5271.41,1590.3,1952.91,2428.6,3568.9,5056.8
2017-02-06,3285.69,3285.34,2713.59,3669.82,3020.72,5148.82,7580.85,3452.2,3347.99,7687.99,2877.26,2753.61,4826.49,5009.08,5547.95,3393.07,5695.57,3247,5780.36,1655.8,4544.66,1178.03,2786.26,3315.11,1688.64,5341.09,1608.27,1955.26,2456.73,3604.78,5119.24
2017-02-07,3275.28,3281.47,2729.91,3695.41,3028.43,5125.11,7574.82,3460.33,3349.46,7674.58,2874.25,2757.72,4831.54,5037.38,5560.94,3400.02,5746.48,3236.68,5777.32,1636.6,4518.09,1170.39,2782.36,3309.95,1685.49,5361.81,1610.38,1951.4,2448.22,3590.21,5163.66
2017-02-08,3289.62,3299.39,2737.09,3708.41,3051.28,5159.66,7613.12,3474.39,3374.54,7707.88,2890.27,2777.49,4855.62,5043.72,5574.15,3407.68,5809.86,3251.89,5807.99,1677.02,4564.69,1179.15,2814.88,3313.97,1704.61,5396.51,1622.95,1971.86,2447.02,3611.3,5194.08
2017-02-09,3307.01,3326.07,2774.82,3725.01,3069.26,5199.65,7676.69,3510.45,3405.66,7734.92,2910.18,2790.76,4900.79,5062.88,5603.77,3421.85,5912.13,3308.39,5844.09,1682.88,4591.34,1182.7,2830.28,3320.69,1706.27,5413.12,1636.86,1977.36,2455.06,3668.11,5225.27
2017-02-10,3307.57,3321.53,2851.76,3740.05,3056.26,5216.83,7678.48,3498.12,3387.75,7704.67,2919.6,2810.75,4895.8,5056.07,5585.84,3409.26,6036.19,3374.72,5845.84,1668.93,4556.41,1173.26,2825.41,3339.36,1712.91,5392.25,1640.49,2014.21,2466.48,3664.13,5228.57
2017-02-13,3317.87,3355.62,2848.21,3785.7,3067.64,5316.94,7817.28,3520.28,3411.99,7759.61,2929.79,2828.2,4912.41,5093.02,5638.4,3427.91,5968.96,3388.7,5888.86,1671.44,4592.03,1180.55,2841.42,3366.55,1722.33,5418.57,1648.21,2037.75,2487.32,3671.92,5260.03
2017-02-14,3307,3350.53,2893.7,3819.31,3069.41,5301.06,7809.09,3517.14,3413.63,7742.46,2923.83,2835.88,4917.15,5081.63,5602.44,3433.26,6009.17,3423.34,5885.11,1663.58,4584.66,1181.33,2840.91,3353.75,1717.73,5406.53,1646.9,2049.26,2480.26,3661.24,5256.23
2017-02-15,3276.96,3318.66,2859.73,3743.79,3062.84,5301.42,7745.49,3504.7,3385.47,7692.85,2928.13,2830.51,4885.43,5068.38,5560,3415.64,5893.62,3368.52,5837.3,1641.1,4535.05,1168.25,2809.59,3390.05,1712.31,5339.9,1630.76,2017.41,2465.79,3630.61,5193.86
2017-02-16,3293.99,3349.88,2884.3,3810.55,3078.45,5399.72,7750.1,3519.07,3419.68,7724.91,2952.55,2859.05,4909.98,5103.85,5576.24,3433.45,5950.72,3388.99,5865.69,1652.48,4551.65,1168.11,2818.13,3396.5,1726.11,5366.49,1641.39,2057.41,2482.12,3653.59,5306.94
2017-02-17,3261.96,3320.89,2843.38,3767.45,3048.76,5396.23,7775.35,3479.82,3387.81,7668.05,2919.67,2834.81,4869.17,5070.13,5538.49,3422.55,5922.93,3339.87,5819.77,1666.54,4517.04,1158.9,2796.07,3363.63,1725.21,5330.92,1626.85,2014.93,2438.46,3620.91,5312.57
2017-02-20,3290.41,3343.75,2888.09,3796.67,3073.44,5519.94,7969.14,3487.49,3426.9,7731.99,2951.95,2884.78,4930.97,5133.93,5593.49,3462.75,6008.82,3396.42,5860.29,1671.83,4550.39,1165.62,2816.19,3424.22,1741.99,5389.57,1641.16,2043.9,2463.52,3663.63,5320.7
2017-02-21,3318.28,3367.89,2901.83,3834.77,3099.37,5516.43,7960.37,3521.06,3454.39,7788.82,2963.34,2889.58,4963.75,5241.81,5649.65,3477.68,6062.78,3395.14,5914.07,1677.39,4619.53,1180.2,2834.71,3424,1746.46,5439.71,1656.34,2052.01,2467.26,3688.3,5355.08
2017-02-22,3334.92,3391.71,2935.68,3838.62,3115.97,5546.8,8047.18,3532.21,3461.84,7800.14,2971.04,2895.19,4979.63,5229.74,5681.26,3485.11,6237.56,3411.37,5921.62,1665.44,4634.5,1183.01,2845.55,3420.83,1742.19,5472.79,1666.34,2042.9,2498.28,3703.61,5415.33
2017-02-23,3318.15,3378.96,2889.84,3890.62,3119.11,5525.64,7999.37,3536.45,3473.14,7889.68,2959.04,2876.69,4954.09,5178.96,5699.15,3490.82,6126.68,3376.04,5936.23,1646.76,4652.95,1183.7,2846.85,3417.85,1725.27,5454.49,1665.12,2022.86,2470.48,3693.98,5425.27
2017-02-24,3339.3,3381.28,2875.37,3847.51,3127.82,5501.35,7994.35,3553.71,3478.95,7904.98,2966.38,2903.85,4953.95,5185.5,5732.76,3497.3,6052.4,3380.4,5965.48,1668.23,4679.85,1199.33,2896.46,3411.15,1728.33,5457.27,1668.53,2008.15,2462.81,3711.3,5382.7
2017-02-27,3315.39,3349.12,2894.23,3821.72,3111.97,5422.94,7887.38,3531.47,3457.81,7846.07,2958.34,2859,4909.14,5144.66,5768.49,3467.76,5994.39,3348.36,5924.56,1646.17,4653.94,1194.94,2885.13,3394.14,1711.82,5428,1657.14,2002.26,2421.89,3731.4,5298.3
2017-02-28,3326.82,3366.35,2873.8,3844.11,3115.57,5464.24,7884.14,3558.51,3492.6,7837.78,2966.79,2874.45,4930.59,5161.16,5764.52,3521.3,6046.08,3381.34,5937.29,1655.42,4673.04,1196.32,2889.31,3399.8,1713.26,5454.04,1667.32,2017.28,2438.39,3740.73,5305.83
2017-03-01,3327.37,3386.48,2874.13,3873.84,3119.93,5474.39,7925.37,3561.61,3489.78,7846.44,2972.41,2875.24,4947.01,5166.65,5782.07,3578.35,6082.03,3389.31,5945.89,1674.48,4675.93,1200.94,2894.93,3395.14,1711.2,5468.67,1673.23,2030.44,2446.56,3755.97,5313.72
2017-03-02,3302.12,3371.02,2857.57,3874.04,3114.78,5424.2,7909.92,3546.79,3462.33,7805.47,2960.59,2848.97,4911.97,5114.72,5759.04,3563.19,5985.72,3345.82,5921.74,1660.63,4643.79,1189.88,2877.59,3374.09,1703.5,5438.98,1666.43,2013.68,2429.75,3736.17,5317.03
2017-03-03,3303.28,3386.22,2823.32,3841.53,3154.89,5446.2,7924.83,3549.37,3472.47,7818.89,2965.36,2837.52,4906.59,5096.82,5777.04,3555.73,5950.66,3344.56,5963.49,1671.36,4670.97,1187.12,2886.98,3359.76,1695.64,5473.28,1667.51,1997.35,2410.1,3750.06,5333.23
2017-03-06,3323.55,3415.49,2847.71,3868.19,3209.35,5581.97,7981.63,3571.48,3514.13,7872.21,2984.19,2858.74,4940.46,5140.67,5816.55,3585.68,5988.24,3350.2,6021.53,1698.23,4746.2,1198.76,2929.71,3361.34,1703.67,5514.92,1692.56,2029.91,2425.64,3790.26,5411.52
2017-03-07,3334.01,3410.6,2831.89,3841.69,3218.79,5588,8117.39,3576.39,3537.5,7913.87,2992.99,2857.71,4955.5,5151.73,5855.07,3592.85,6002.78,3338.08,6041.55,1688.08,4795.34,1202.15,2943.94,3377.16,1705.82,5524.24,1694.81,2015.82,2420.59,3807.81,5447.33
2017-03-08,3322.79,3398.88,2810.57,3835.02,3199.57,5576.61,8088.26,3560.47,3525.07,7888.07,2989.32,2858.27,4969.2,5120.04,5850.73,3568.89,6011.08,3356.2,6016.9,1697.12,4750.97,1193.16,2958.89,3371.99,1699,5490.07,1691.05,1998.89,2420.17,3814.95,5492.64
2017-03-09,3286.87,3374.17,2793.57,3790.33,3188.36,5549.07,8051.71,3534.63,3498.79,7832.77,2963.51,2832.07,4940.83,5082.15,5798.77,3555.6,5941.27,3327.64,5975.89,1674.73,4736.06,1185.02,2951.32,3348.32,1691.72,5452.93,1681.12,1967.73,2379.89,3785.98,5521.53
2017-03-10,3280.24,3373.68,2803.45,3810.37,3190.94,5657.58,8066.41,3532.48,3523.5,7843.16,2953.4,2819.94,4953.9,5085.76,5798.53,3543.05,5975.44,3308.07,5981.11,1664.26,4738.51,1185.35,2958.43,3343.36,1685.12,5474.29,1680.77,1965.59,2369.06,3778.02,5480.32
2017-03-13,3291.53,3395.86,2820.56,3865.99,3248.21,5666.13,8165.2,3547.68,3548.79,7897.03,2974.3,2842.18,5010.93,5109.35,5792.4,3585.06,6016.73,3342.36,6028.72,1675.61,4786.98,1191.27,2972.4,3366,1696.17,5511.4,1694.1,1994.2,2378.79,3832.88,5459.07
2017-03-14,3280.27,3390.96,2831.54,3853.44,3236.42,5649.15,8126.01,3541.7,3545.33,7898.41,2968.47,2836.93,5035.83,5091.38,5732.31,3566.8,6067.42,3351.38,6015.93,1674.84,4777.43,1188.42,2952.85,3365.96,1693.15,5526.85,1696.15,1991.75,2381.3,3829.83,5448.98
2017-03-15,3272.03,3385.56,2842.2,3872.84,3241.43,5714.87,8151.83,3533.53,3558.32,7911.75,2979.36,2833.3,5029.76,5083.98,5704.23,3558.55,6106.53,3373.83,6012.67,1666.29,4756.94,1186.29,2943.81,3363.48,1691.97,5530.73,1694.14,1998.26,2377.13,3862.92,5466.8
2017-03-16,3294.59,3422.31,2861.5,3914.14,3271.6,5704.27,8147.92,3564.1,3596.92,7958.44,3000.55,2860.51,5054.77,5125.98,5735.67,3612.57,6154.13,3404.2,6077.16,1686.99,4812.67,1194.78,2995.38,3375.64,1718.66,5567.44,1711.87,2015.49,2411.25,3887.04,5503.38
2017-03-17,3278.37,3391.05,2806.03,3871.9,3232.41,5632.62,8126.79,3554.25,3564.29,7910.5,2979,2828.58,5006.22,5079.86,5735.51,3582.31,6117.02,3386.57,6054.35,1659.61,4778.71,1187.5,2978.27,3338.07,1692.67,5490.28,1703.94,1990.55,2383.88,3854.93,5516.33
2017-03-20,3294.73,3404.79,2798.17,3884.26,3252.88,5658.98,8201.03,3570.35,3570.8,7950.92,2994.14,2841.93,4975.72,5091.81,5786.26,3580.9,6177.86,3422.57,6082.23,1656.45,4795.05,1188.73,2986.45,3325.36,1686.73,5486.23,1712.09,2042.25,2394.22,3854.78,5585.47
2017-03-21,3304.46,3418.42,2780.7,3863.15,3265.44,5769.39,8383.8,3582.03,3584.31,7996.09,3007.29,2856.02,4991.45,5103.19,5800.03,3595.07,6163.76,3473.49,6092.81,1656.83,4807.95,1186.33,2990.2,3317.52,1684.57,5518.76,1714.28,2058.34,2397.75,3919.12,5662.27
